file_id	author	title	pages	author_impact_date	group	group_category	resource	resource_category	rule_category	direction	rule_name	confidence	specificity
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Sons	Lineage	Right to dismiss mother without penalty	Property and inheritance	Marriage restriction	LESS	Repayment of dowry/price	8	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Legitimate sons	Lineage	Right to inherit ancestral estate	Property and inheritance	Access to wealth	MORE	Inheritance of property	10	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Female servants	Occupation	Right to move freely from the house	Freedom	Labor control	LESS	Female labor restriction	7	6
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Citizens	Citizens	Right to address the public assembly	Political power	Access to political speech	MORE	Assembly right of speech	10	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Elders	Age	Priority in assembly seating	Political power	Access to political status	MORE	Elders' seating precedence	9	6
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Fathers	Lineage	Right to choose daughter's spouse	Marriage and family	Marriage restriction	MORE	Paternal marriage authority	10	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Widows	Gender	Right to remain unmarried	Marriage and family	Marriage restriction	LESS	Widow's remarriage obligation	8	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Sons	Lineage	Retention of household wealth	Property and inheritance	Economic penalty	LESS	Repayment of dowry/bride-price	9	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Deceased citizens	Citizenship	Right to funeral rites and burial mound	Religious access	Access to religious burial	MORE	Right to funeral rites	9	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Citizens	Citizens	Right to speak with assembly immunity	Political power	Access to political speech	MORE	Staff-mediated speech	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Nobles	Lineage	Right to dissolve public assemblies	Political power	Political control	MORE	Assembly dissolution power	9	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Heirs	Lineage	Right to command ships and oarsmen	Freedom	Restriction of movement	LESS	Wealth-based travel autonomy	8	6
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Widows	Gender	Right to retain marital home and property	Property and inheritance	Denial of property rights	LESS	Widow remarriage property transfer	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Female slaves	Female slaves	Right to act without binding oath	Legal standing	Legal standing	LESS	Slave oath requirement	7	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Commoners	Citizenship	Right to exercise political rebuke	Political power	Political exclusion	LESS	Commoner assembly silence	8	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Elders	Age	Right of first participation in ritual libations	Religious access	Social ritual protocol	MORE	Elder precedence in ritual	10	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Youths	Age	Social freedom to question elders	Legal standing	Restriction of social expression	LESS	Youthful restraint in speech	9	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Foreigners	Citizenship	Right to food and shelter prior to interrogation	Economic privileges	Access to host resources	MORE	Hospitality before inquiry	10	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Legitimate sons	Lineage	Right to succeed father and exact vengeance	Political power	Access to political succession	MORE	Right of royal succession	9	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Maidens	Gender	Right to avoid intimate domestic service for strangers	Body integrity	Labor obligation	LESS	Female bathing of guests	8	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Kings	Lineage	Access to specialized dainties and rations	Economic privileges	Grant of economic privilege	MORE	Royal guest provisions	9	6
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Vanquished enemies	Origin	Right to burial and mourning	Legal standing	Denial of funeral rights	LESS	Exclusion from burial rites	9	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Elders	Age	Right of precedence in ritual pouring	Religious access	Access to ritual priority	MORE	Elder precedence in ritual	10	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Youths	Age	Right to question elders freely	Legal standing	Exclusion from public speech	LESS	Youth deference in speech	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Foreigners	Citizenship	Right to food before interrogation	Economic privileges	Access to social protection	MORE	Stranger food hospitality	10	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Legitimate sons	Lineage	Right to take extrajudicial vengeance	Legal standing	Access to judicial protection	MORE	Son's right of vengeance	9	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Women	Gender	Freedom from being treated as portable goods	Freedom	Restriction of personal freedom	LESS	War captive gender distribution	9	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Kings	Lineage	Right to formal burial and public mourning	Legal standing	Access to judicial protection	MORE	Royal burial rights	9	8
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Women	Gender	Freedom from constant male supervision	Freedom	Restriction of personal freedom	LESS	Minstrel as feminine guardian	10	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Foreigners	Citizenship	Right to lodging and clothing	Economic privileges	Access to public resources	MORE	Guest-friendship hospitality obligation	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Youths	Age	Right to lead rituals and ceremonies	Political power	Age-based political exclusion	LESS	Youthful apprenticeship	8	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Elders	Age	Right to speak first in assembly	Political power	Access to political speech	MORE	Seniority in council	8	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Women	Gender	Right to lead ritual lamentation	Religious access	Access to religious rituals	MORE	Ritual cry participation	9	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Men	Gender	Right to perform sacrificial slaughter	Religious access	Access to religious rituals	MORE	Ritual slaughter execution	9	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Foreigners	Citizenship	Right to food and lodging	Economic privileges	Access to social protection	MORE	Hospitality for strangers	10	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Maidens	Gender	Obligation to provide ritual bathing to guests	Economic privileges	Access to personal service	LESS	Guest bathing service	8	6
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Kings	Lineage	Right to consume elite foodstuffs	Economic privileges	Access to luxury goods	MORE	Royal dietary privilege	9	8
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Bastards	Lineage	Right to inherit paternal status and property	Property and inheritance	Access to political succession	MORE	Succession of illegitimate sons	9	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Foreigners	Citizenship	Right to food and shelter (Xenia)	Economic privileges	Access to social resources	MORE	Mandatory hospitable entertainment	10	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Foreigners	Citizenship	Right to feast before interrogation	Legal standing	Access to judicial protection	MORE	Guest anonymity right	9	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Kings	Occupation	Right to seize and reallocate subject cities	Political power	Grant of economic privilege	MORE	King's right to reallocate territory	9	8
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	The deceased	Age	Right to mourning and burial rituals	Religious access	Access to religious rituals	MORE	Funeral rites for dead	10	1
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Sailors	Occupation	Protection from lethal working conditions	Body integrity	Constraint of personal freedom	LESS	Seafaring labor risk	7	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Slaves	Freedom status	Right to wear quality clothing	Property and inheritance	Restriction of social status	LESS	Slave clothing restriction	8	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Sons of slave women	Lineage	Right to inherit ancestral kingdom	Property and inheritance	Exclusion from inheritance	LESS	Slave son inheritance exclusion	8	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Foreigners	Citizenship	Right to food and shelter (Xenia)	Economic privileges	Access to judicial protection	MORE	Stranger's right to hospitality	10	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Guests	Origin	Protection from interrogation before dining	Legal standing	Legal standing	MORE	Anonymous guest questioning restriction	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Male kinsmen	Lineage	Right to mourn deceased relatives	Marriage and family	Obligation of public duty	MORE	Kinsmen ritual duty	9	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Commoners	Lineage	Protection from forced displacement	Freedom	Restriction of personal freedom	LESS	Royal displacement power	9	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Slaves	Freedom status	Right to distinctive or non-degrading dress	Legal standing	Restriction of personal freedom	LESS	Slave dress as disguise	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Property owners	Wealth	Protection of household resources from suitors	Property and inheritance	Access to judicial protection	LESS	Protection from uninvited guests	8	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Guests	Citizenship	Right to sleep in the palace interior	Economic privileges	Grant of economic privilege	LESS	Guest lodgings location	10	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Travelers	Occupation	Freedom of movement	Freedom	Obligation of public duty	LESS	Sacrificial obligation for travel	9	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Travelers	Occupation	Right to safe maritime return	Freedom	Mandatory religious ritual	LESS	Sacrificial requirement for voyage	9	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Watchmen	Occupation	Wages in gold	Economic privileges	Grant of economic privilege	MORE	Watchman service reward	10	8
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Noble guests	Lineage	Right to receive prestigious heirlooms	Property and inheritance	Access to material wealth	MORE	Guest-friendship gift exchange	10	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Nobles	Lineage	Command of expeditions and ships	Political power	Access to political power	MORE	Noble political leadership	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Hirelings and slaves	Wealth, Freedom status	Freedom from forced maritime service	Freedom	Labor control	LESS	Commoner labor mobilization	8	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Subjects	Citizens	Protection from arbitrary royal harm	Body integrity	Protection from bodily harm	MORE	Royal judicial restraint	8	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Elders	Age	Right to petition the assembly	Legal standing	Access to judicial protection	MORE	Public appeal for justice	7	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Handmaids	Occupation	Right to leisure	Economic privileges	Labor control	LESS	Handmaid labor obligation	9	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Domestic servants	Occupation	Protection from execution	Body integrity	Disciplinary authority	LESS	Maidservant corporal punishment	9	6
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Noble heirs	Lineage	Right to inherit ancestral estates	Property and inheritance	Access to political succession	MORE	Royal lineage succession	9	8
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Kings	Lineage	Right to exercise harsh or arbitrary rule	Political power	Obligation of public duty	LESS	Royal kindness requirement	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Warriors	Occupation	Due share of the spoil	Property and inheritance	Military service reward	MORE	War spoil entitlement	10	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Wanderers	Citizenship	Right to protection and pity (Supplication)	Legal standing	Access to judicial protection	MORE		9	5
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Goddesses	Origin	Right to mate with mortals openly	Marriage and family	Marriage restriction by origin	LESS	Mortal-Goddess marriage prohibition	8	7
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Goddesses	Gender	Right to mate with mortals openly	Marriage and family	Marriage restriction by origin	LESS	God-Mortal mating restriction	9	8
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Mortal men	Origin	Protection from execution for divine unions	Body integrity	Sanction for status boundary crossing	LESS	Inter-status union punishment	10	8
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Mortal men	Origin	Access to divine sustenance (ambrosia/nectar)	Economic privileges	Status-based dietary restriction	LESS	Mortal food provision	9	2
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Kings	Occupation	Right to rule harshly	Political power	Obligation of public duty	LESS	King's duty of gentleness	8	7
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Kings	Occupation	Right to be remembered/honored by subjects	Political power	Access to political gratitude	LESS	Commoner reciprocity in memory	7	7
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Wanderers	Origin	Right to religious sanctuary and pity	Legal standing	Access to divine/legal protection	MORE	Sacred status of wanderers	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Soldiers	Occupation	Right to formal funeral rites and public fame	Legal standing	Access to burial	MORE	Right to funeral rites	10	4
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Princes	Lineage	Right to clean raiment at council	Political power	Access to status symbols	MORE	Princely right to clean raiment	9	3
tlg0012.tlg002.perseus-eng3	Homer	Odyssey	522	-750	Slaves	Freedom status	Exemption from manual labor	Freedom	Obligation of labor	LESS	Slave labor obligation	10	2
