author_code	work_code	filename	file_path	title	author	editors	publisher	pub_place	pub_date	source_bibl	languages	extent	funder	principal	text_length	word_count	source_date
tlg0551	tlg009	tlg0551.tlg009.perseus-eng2.xml	tlg0551/tlg009/tlg0551.tlg009.perseus-eng2.xml	The Roman History: The Punic Wars	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0		eng; grc; lat			Gregory Crane	211880	37004	1899
tlg0551	tlg007	tlg0551.tlg007.perseus-grc2.xml	tlg0551/tlg007/tlg0551.tlg007.perseus-grc2.xml	Ἰβηρική	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0		grc; eng; lat			Gregory Crane	116791	15987	1879
tlg0551	tlg007	tlg0551.tlg007.perseus-eng2.xml	tlg0551/tlg007/tlg0551.tlg007.perseus-eng2.xml	The Roman History: The Wars in Spain	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0		eng; grc; lat			Gregory Crane	137666	23000	1899
tlg0551	tlg001	tlg0551.tlg001.perseus-eng2.xml	tlg0551/tlg001/tlg0551.tlg001.perseus-eng2.xml	The Roman History: Author’s Preface	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0		eng; grc; lat			Gregory Crane	17859	3065	1899
tlg0551	tlg006	tlg0551.tlg006.perseus-grc2.xml	tlg0551/tlg006/tlg0551.tlg006.perseus-grc2.xml	ἐκ τῆς Σικελῖκης καὶ νησιωτικής	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0	υ. π. 354.	grc; eng; lat			Gregory Crane	7882	950	1879
tlg0551	tlg006	tlg0551.tlg006.perseus-eng2.xml	tlg0551/tlg006/tlg0551.tlg006.perseus-eng2.xml	The Roman History: Of Sicily and the Other Islands	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0	FROM “THE EMBASSIES”	eng; grc; lat			Gregory Crane	10799	1857	1899
tlg0551	tlg008	tlg0551.tlg008.perseus-grc2.xml	tlg0551/tlg008/tlg0551.tlg008.perseus-grc2.xml	Ἀννιβαϊκή	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0		grc; eng; lat			Gregory Crane	70793	9668	1879
tlg0551	tlg008	tlg0551.tlg008.perseus-eng2.xml	tlg0551/tlg008/tlg0551.tlg008.perseus-eng2.xml	The Roman History: The Hannibalic War	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0		eng; grc; lat			Gregory Crane	82392	14280	1899
tlg0551	tlg012	tlg0551.tlg012.perseus-grc2.xml	tlg0551/tlg012/tlg0551.tlg012.perseus-grc2.xml	Ἰλλυρική	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0		grc; eng; lat			Gregory Crane	35329	4838	1879
tlg0551	tlg012	tlg0551.tlg012.perseus-eng2.xml	tlg0551/tlg012/tlg0551.tlg012.perseus-eng2.xml	The Roman History: The Illyrian Wars	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0		eng; grc; lat			Gregory Crane	39228	6720	1899
tlg0551	tlg013	tlg0551.tlg013.perseus-grc2.xml	tlg0551/tlg013/tlg0551.tlg013.perseus-grc2.xml	Συριακή	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0		grc; eng; lat			Gregory Crane	100347	13684	1879
tlg0551	tlg013	tlg0551.tlg013.perseus-eng2.xml	tlg0551/tlg013/tlg0551.tlg013.perseus-eng2.xml	The Roman History: The Syrian Wars	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0		eng; grc; lat			Gregory Crane	109525	18985	1899
tlg0551	tlg014	tlg0551.tlg014.perseus-eng2.xml	tlg0551/tlg014/tlg0551.tlg014.perseus-eng2.xml	The Roman History: The Mithridatic Wars	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0		eng; grc; lat			Gregory Crane	197817	34060	1899
tlg0551	tlg014	tlg0551.tlg014.perseus-grc2.xml	tlg0551/tlg014/tlg0551.tlg014.perseus-grc2.xml	Μιθριδάτειος	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0		eng; grc; lat			Gregory Crane	177869	24015	1879
tlg0551	tlg003	tlg0551.tlg003.perseus-grc2.xml	tlg0551/tlg003/tlg0551.tlg003.perseus-grc2.xml	ἐκ τῆς Ἰταλικῆς	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0	συιδ. ϝ. κληροῦχον.	grc; eng; lat			Gregory Crane	8868	1119	1879
tlg0551	tlg003	tlg0551.tlg003.perseus-eng2.xml	tlg0551/tlg003/tlg0551.tlg003.perseus-eng2.xml	The Roman History: Concerning Italy	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0	FROM SUIDAS	eng; grc; lat			Gregory Crane	9791	1738	1899
tlg0551	tlg004	tlg0551.tlg004.perseus-eng2.xml	tlg0551/tlg004/tlg0551.tlg004.perseus-eng2.xml	The Roman History: The Samnite History	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0	FROM PEIRESC	eng; grc; lat			Gregory Crane	28758	5012	1899
tlg0551	tlg004	tlg0551.tlg004.perseus-grc2.xml	tlg0551/tlg004/tlg0551.tlg004.perseus-grc2.xml	ἐκ τῆς Σαυνιτικῆς	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0	Val. p. 549.	grc; eng; lat			Gregory Crane	26980	3450	1879
tlg0551	tlg005	tlg0551.tlg005.perseus-eng2.xml	tlg0551/tlg005/tlg0551.tlg005.perseus-eng2.xml	The Roman History: The Gallic History	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0	AN EPITOME OF APPIAN’S BOOK “DE REBUS GALLICIS”	eng; grc; lat			Gregory Crane	18312	3063	1899
tlg0551	tlg005	tlg0551.tlg005.perseus-grc2.xml	tlg0551/tlg005/tlg0551.tlg005.perseus-grc2.xml	ἐκ τῆς Κελτῖκης	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0		grc; eng; lat			Gregory Crane	19047	2134	1879
tlg0551	tlg002	tlg0551.tlg002.perseus-grc2.xml	tlg0551/tlg002/tlg0551.tlg002.perseus-grc2.xml	ἐκ τῆς βασιλικῆς	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0	Phot. Biblioth. p. 16 b 4 Bekk.	grc; eng; lat			Gregory Crane	5711	859	1879
tlg0551	tlg002	tlg0551.tlg002.perseus-eng2.xml	tlg0551/tlg002/tlg0551.tlg002.perseus-eng2.xml	The Roman History: Concerning the Kings	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0	FROM PHOTIUSThe extract from Photius reads: Appian begins his history with Aeneas . . ., who flourished, etc.	eng; grc; lat			Gregory Crane	6954	1183	1899
tlg0551	tlg011	tlg0551.tlg011.perseus-eng2.xml	tlg0551/tlg011/tlg0551.tlg011.perseus-eng2.xml	The Roman History: Macedonian Affairs	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0	FROM “THE EMBASSIES”	eng; grc; lat			Gregory Crane	30553	5302	1899
tlg0551	tlg011	tlg0551.tlg011.perseus-grc2.xml	tlg0551/tlg011/tlg0551.tlg011.perseus-grc2.xml	ἐκ τῆς Μακεδονικῆς	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0	U. p. 357.	grc; eng; lat			Gregory Crane	29280	3665	1879
tlg0551	tlg017	tlg0551.tlg017.perseus-grc2.xml	tlg0551/tlg017/tlg0551.tlg017.perseus-grc2.xml	Ἐμφυλίων Πρώτη	Appian of Alexandria	Ludwig Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0		grc; eng			Gregory Crane	787297	116932	1881
tlg0551	tlg017	tlg0551.tlg017.perseus-eng2.xml	tlg0551/tlg017/tlg0551.tlg017.perseus-eng2.xml	The Roman History: The Civil Wars	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0	"Economie Politique des Romains
    (ii. 282 seq."	eng; lat; grc; deu; fre			Gregory Crane	1112616	193810	1899
tlg0551	tlg010	tlg0551.tlg010.perseus-eng2.xml	tlg0551/tlg010/tlg0551.tlg010.perseus-eng2.xml	The Roman History: Numidian Affairs	Appian of Alexandria	Horace White; Horace White	Trustees of Tufts University	Medford, MA	Perseus 3.0	FROM THE VATICAN MSS. OF CARDINAL MAI	eng; grc; lat			Gregory Crane	3094	530	1899
tlg0551	tlg010	tlg0551.tlg010.perseus-grc2.xml	tlg0551/tlg010/tlg0551.tlg010.perseus-grc2.xml	ἐκ τῆς Νομαδικῆς	Appian of Alexandria	Ludwig  Mendelssohn; Ludwig Mendelssohn	Trustees of Tufts University	Medford, MA	Perseus 3.0	μαι σξριπτ. ϝετ. ν. ξολλ. τ. ιι π. 367.	grc; eng; lat			Gregory Crane	2952	384	1879
tlg1484	tlg001	tlg1484.tlg001.perseus-eng1.xml	tlg1484/tlg001/tlg1484.tlg001.perseus-eng1.xml	The Martydom of Polycarp		Kirsopp Lake	Trustees of Tufts University	Medford, MA	2019		eng; grc; lat		Tufts University	Gregory Crane	23062	4182	1913
tlg0556	tlg001	tlg0556.tlg001.perseus-grc2.xml	tlg0556/tlg001/tlg0556.tlg001.perseus-grc2.xml	Τέχνη τακτική	Asclepiodotus	William Abbott Oldfather; William Abbott Oldfather	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc; lat		Google Digital Humanities Awards Program	Gregory Crane	40937	6655	1923
tlg0535	tlg001	tlg0535.tlg001.perseus-grc2.xml	tlg0535/tlg001/tlg0535.tlg001.perseus-grc2.xml	Ὑπὲρ τῆς δωδεκαετίας	Demades	J. O. Burtt; J. O. Burtt	Trustees of Tufts University	Medford, MA	Perseus 2.0		grc; eng		The Annenberg CPB/Project	Gregory Crane	14124	2096	1954
tlg0535	tlg001	tlg0535.tlg001.perseus-eng2.xml	tlg0535/tlg001/tlg0535.tlg001.perseus-eng2.xml	On the Twelve Years	Demades	John Ormiston Burtt; John Ormiston Burtt	Trustees of Tufts University	Medford, MA	Perseus 2.0	Dio. Sic. 16.87	grc; eng		The Annenberg CPB/Project	Gregory Crane	16527	2938	1954
tlg0363	tlg007	tlg0363.tlg007.perseus-grc2.xml	tlg0363/tlg007/tlg0363.tlg007.perseus-grc2.xml	Τετράβιβλος	Claudius Ptolemy	Frank Egleston Robbins; Frank Egleston Robbins	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc; eng		Google Digital Humanities Awards Program	Gregory Crane	243817	38026	1964
tlg0532	tlg001	tlg0532.tlg001.perseus-grc2.xml	tlg0532/tlg001/tlg0532.tlg001.perseus-grc2.xml	τὰ κατὰ Λευκίππην καὶ Kλειτoφῶντα	Achilles Tatius	Rudolf Hercher; Rudolf Hercher	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	263977	41679	1858
tlg0557	tlg001	tlg0557.tlg001.perseus-grc2.xml	tlg0557/tlg001/tlg0557.tlg001.perseus-grc2.xml	Ἀρριανοῦ τῶν Ἐπικτήτου Διατριβῶν	Epictetus	Heinrich Schenkl; Heinrich Schenkl	Trustees of Tufts University	Medford, MA	Perseus 3.0		grc; lat		Tufts University	Gregory Crane	471224	75815	1916
tlg0557	tlg001	tlg0557.tlg001.perseus-eng3.xml	tlg0557/tlg001/tlg0557.tlg001.perseus-eng3.xml	Arrian's Discourses of Epictetus	Epictetus	George Long; George Long	Trustees of Tufts University	Medford, MA	2004	i. 2	eng; grc; lat; deu		Tufts University	Gregory Crane	826636	154796	1890
tlg0557	tlg001	tlg0557.tlg001.perseus-eng4.xml	tlg0557/tlg001/tlg0557.tlg001.perseus-eng4.xml	The Discourses of Epictetus	Epictetus	Thomas Wentworth Higginson; Thomas Wentworth Higginson	Trustees of Tufts University	Medford, MA	2004	Tacitus, Ann. 15.60	eng; grc; lat		Tufts University	Gregory Crane	575647	106733	1890
tlg0557	tlg003a	tlg0557.tlg003a.perseus-eng4.xml	tlg0557/tlg003a/tlg0557.tlg003a.perseus-eng4.xml	Fragments	Epictetus	Thomas Wentworth Higginson; Thomas Wentworth Higginson	Trustees of Tufts University	Medford, MA	2004		eng; grc; lat		Tufts University	Gregory Crane	35654	6361	1890
tlg0557	tlg003a	tlg0557.tlg003a.perseus-eng3.xml	tlg0557/tlg003a/tlg0557.tlg003a.perseus-eng3.xml	Fragments	Epictetus	George Long; George Long	Trustees of Tufts University	Medford, MA	2004	Horace, Carm. ii. 18.	eng; grc; lat; deu		Tufts University	Gregory Crane	53208	9456	1890
tlg0557	tlg003	tlg0557.tlg003.perseus-grc2.xml	tlg0557/tlg003/tlg0557.tlg003.perseus-grc2.xml	Dissertationum Epictetearum sive ab Arriano sive ab aliis digestarum fragmenta	Epictetus	Heinrich Schenkl; Heinrich Schenkl	Trustees of Tufts University	Medford, MA	Perseus 5.0		grc; lat		Tufts University	Gregory Crane	11934	1937	1916
tlg0557	tlg004	tlg0557.tlg004.perseus-grc2.xml	tlg0557/tlg004/tlg0557.tlg004.perseus-grc2.xml	Gnomologium Epicteteum (e Stobaei libris 1-2)	Epictetus	Heinrich Schenkl; Heinrich Schenkl	Trustees of Tufts University	Medford, MA	Perseus 5.0		grc; lat		Tufts University	Gregory Crane	1808	285	1916
tlg0557	tlg005	tlg0557.tlg005.perseus-grc2.xml	tlg0557/tlg005/tlg0557.tlg005.perseus-grc2.xml	Gnomologium Epicteteum (e Stobaei libris 3-4)	Epictetus	Heinrich Schenkl; Heinrich Schenkl	Trustees of Tufts University	Medford, MA	Perseus 5.0		grc; lat		Tufts University	Gregory Crane	12069	1849	1916
tlg0557	tlg002	tlg0557.tlg002.perseus-eng3.xml	tlg0557/tlg002/tlg0557.tlg002.perseus-eng3.xml	The Encheiridion, or Manual.	Epictetus	George Long; George Long	Trustees of Tufts University	Medford, MA	2004	Horat. Epp. i. 10, 42	eng; grc; lat; deu		Tufts University	Gregory Crane	50449	9448	1890
tlg0557	tlg002	tlg0557.tlg002.perseus-eng4.xml	tlg0557/tlg002/tlg0557.tlg002.perseus-eng4.xml	The Enchiridion	Epictetus	Thomas Wentworth Higginson; Thomas Wentworth Higginson	Trustees of Tufts University	Medford, MA	2004	Cleanthes, in Diogenes Laertius, quoted also by Seneca, Epistle 107.- H.	eng; grc; lat		Tufts University	Gregory Crane	36883	6743	1890
tlg0557	tlg002	tlg0557.tlg002.perseus-grc2.xml	tlg0557/tlg002/tlg0557.tlg002.perseus-grc2.xml	Ἐγχειρίδιον	Epictetus	Heinrich Schenkl; Heinrich Schenkl	Trustees of Tufts University	Medford, MA	Perseus 3.0		grc; lat		Tufts University	Gregory Crane	33345	4990	1916
tlg1216	tlg001	tlg1216.tlg001.perseus-eng1.xml	tlg1216/tlg001/tlg1216.tlg001.perseus-eng1.xml	The Epistle of Barnabas	Barnabas	Kirsopp Lake; Kirsopp Lake	Trustees of Tufts University	Medford, MA	2019		eng; grc; lat		Tufts University	Gregory Crane	50598	9525	1912
tlg1216	tlg001	tlg1216.tlg001.perseus-grc2.xml	tlg1216/tlg001/tlg1216.tlg001.perseus-grc2.xml	Βαρνάβα ἐπιστολή	Barnabas	Kirsopp Lake; Kirsopp Lake	Trustees of Tufts University	Medford, MA	2011-09-12	Tit. 1, 2; 3, 7	eng; grc; lat		Google Digital Humanities Awards Program	Gregory Crane	47425	7747	1912
tlg2003	tlg009	tlg2003.tlg009.perseus-grc2.xml	tlg2003/tlg009/tlg2003.tlg009.perseus-grc2.xml	Εἰς τοὺς ἀπαιδεύτους κύνας	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	36144	5658	1913
tlg2003	tlg007	tlg2003.tlg007.perseus-grc2.xml	tlg2003/tlg007/tlg2003.tlg007.perseus-grc2.xml	Πρὸς Ἡράκλειον κυνικὸν περὶ τοῦ πῶς κυνιστέον καὶ εἰ πρέπει τῷ κυνὶ μύθους πλάττειν	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	54659	8845	1913
tlg2003	tlg001	tlg2003.tlg001.perseus-grc2.xml	tlg2003/tlg001/tlg2003.tlg001.perseus-grc2.xml	Ἐγκώμιον εἰς τὸν αὐτοκράτορα Κωνστάντιον	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	76407	11591	1913
tlg2003	tlg006	tlg2003.tlg006.perseus-grc2.xml	tlg2003/tlg006/tlg2003.tlg006.perseus-grc2.xml	Θεμιστίῳ φιλοσόφῳ	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	21072	3305	1913
tlg2003	tlg008	tlg2003.tlg008.perseus-grc2.xml	tlg2003/tlg008/tlg2003.tlg008.perseus-grc2.xml	Εἰς τὴν μητέρα τῶν θεῶν	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	35444	5758	1913
tlg2003	tlg012	tlg2003.tlg012.perseus-grc2.xml	tlg2003/tlg012/tlg2003.tlg012.perseus-grc2.xml	Μισοπώγων	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	52702	8311	1913
tlg2003	tlg013	tlg2003.tlg013.perseus-grc2.xml	tlg2003/tlg013/tlg2003.tlg013.perseus-grc2.xml	Epistulae	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc; lat		Google Digital Humanities Awards Program	Gregory Crane	172813	27367	1913-1923
tlg2003	tlg003	tlg2003.tlg003.perseus-grc2.xml	tlg2003/tlg003/tlg2003.tlg003.perseus-grc2.xml	Περὶ τῶν τοῦ αὐτοκράτορος πράξεων ἢ περὶ βασιλείας	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	83445	13043	1913
tlg2003	tlg004	tlg2003.tlg004.perseus-grc2.xml	tlg2003/tlg004/tlg2003.tlg004.perseus-grc2.xml	Ἐπὶ τῇ ἐξόδῳ τοῦ ἀγαθωτάτου Σαλουστίου παραμυθητικὸς εἰς ἑαυτόν	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	18948	3036	1913
tlg2003	tlg005	tlg2003.tlg005.perseus-grc2.xml	tlg2003/tlg005/tlg2003.tlg005.perseus-grc2.xml	Ἀθηναίων τῇ βουλῇ καὶ τῷ δήμῳ	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	30115	4661	1913
tlg2003	tlg002	tlg2003.tlg002.perseus-grc2.xml	tlg2003/tlg002/tlg2003.tlg002.perseus-grc2.xml	Εὐσεβίας τῆς βασιλίδος ἐγκώμιον	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	44041	6856	1913
tlg2003	tlg011	tlg2003.tlg011.perseus-grc2.xml	tlg2003/tlg011/tlg2003.tlg011.perseus-grc2.xml	Εἰς τὸν βασιλέα Ἥλιον πρὸς Σαλούστιον	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	45866	7457	1913
tlg2003	tlg017	tlg2003.tlg017.perseus-grc2.xml	tlg2003/tlg017/tlg2003.tlg017.perseus-grc2.xml	Κατὰ Γαλιλαίων	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc; lat		Google Digital Humanities Awards Program	Gregory Crane	66582	10665	1923
tlg2003	tlg010	tlg2003.tlg010.perseus-grc2.xml	tlg2003/tlg010/tlg2003.tlg010.perseus-grc2.xml	Συμπόσιον ἢ Κρόνια	Julian the Emperor	Wilmer Cave Wright; Wilmer Cave Wright	Trustees of Tufts University	Medford, MA	Perseus 4.0		grc		Google Digital Humanities Awards Program	Gregory Crane	42304	6714	1913
tlg0561	tlg001	tlg0561.tlg001.perseus-grc2.xml	tlg0561/tlg001/tlg0561.tlg001.perseus-grc2.xml	Δάφνις καὶ Χλόη	Longus	Rudolf Hercher; Rudolf Hercher	Trustees of Tufts University	Medford, MA	2011-09-12		grc		Google Digital Humanities Awards Program	Gregory Crane	126791	19754	1858
tlg0012	tlg001	tlg0012.tlg001.perseus-eng4.xml	tlg0012/tlg001/tlg0012.tlg001.perseus-eng4.xml	The Iliad	Homer	Samuel Butler; Samuel Butler	Trustees of Tufts University	Medford, MA	1898	0486408833	eng; grc				1098541	154211	1898
tlg0012	tlg001	tlg0012.tlg001.perseus-eng3.xml	tlg0012/tlg001/tlg0012.tlg001.perseus-eng3.xml	Iliad	Homer	Augustus Taber Murray; A. T. Murray	Trustees of Tufts University	Medford, MA	1924-1925		eng; grc	about 529Kb	The Annenberg CPB/Project	Gregory Crane	985464	173549	1924-1925
tlg0012	tlg001	tlg0012.tlg001.perseus-grc2.xml	tlg0012/tlg001/tlg0012.tlg001.perseus-grc2.xml	Ἰλιάς	Homer	David B. Monro; Thomas W. Allen; David B. Monro; Thomas W. Allen	Trustees of Tufts University	Medford, MA	1908-1920		grc; eng	about 500Kb	The Annenberg CPB/Project	Gregory Crane	1096577	111900	1908-1920
tlg0012	tlg003	tlg0012.tlg003.perseus-grc1.xml	tlg0012/tlg003/tlg0012.tlg003.perseus-grc1.xml	Ἐπιγράμματα	Homer	Hugh G. Evelyn-White; Hugh G. Evelyn-White	Trustees of Tufts University	Medford, MA	2019	"Homer
                        The Homeric Hymns and Homerica with an English Translation
                            Homeric Hymns
                        Hugh G. Evelyn-White
                        London
                        William Heinemann, Ltd.
                        New York
                        The Macmillan Co.
                        1914
                        
                            Loeb Classical Library                        
                        
                        Internet Archive"	eng; grc		The Annenberg CPB/Project	Gregory Crane	5602	775	1914
